id,piston_velocity_phase1,metal_velocity_gate,fill_time,phase_transition_position,intensification_time_phase3,intensification_pressure,solidification_time,cycle_time,sleeve_fill_percentage,sleeve_diameter,sleeve_length,plunger_lubricant,plunger_sleeve_clearance,sleeve_temperature,plunger_temperature,blisters_post_treatment,surface_blisters,die_sticking,flow_lines,surface_streaks,cold_shut,heat_cracks,ejector_pin_marks,die_soldering,surface_oxide_inclusions,low_tensile_strength,low_elongation,low_ultimate_strength,low_fatigue_resistance,low_surface_hardness,density_deviation,incomplete_fill,flash,warpage,shrinkage_porosity,volumetric_variation,dimensional_deviation,gas_porosity,gas_bubbles,internal_shrinkage,cracks,hard_inclusions,oxide_inclusions,total_defects,has_defect
9749,0.21,3.63,39.2,176.89,6.16,91.58,16.87,64.11,40.7,45.02,124.76,0.0,0.18,184.43,172.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1
9750,0.23,3.67,33.07,174.37,6.61,119.5,23.23,76.0,45.69,49.18,121.72,0.0,0.11,187.84,167.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9751,0.21,3.61,34.56,179.05,5.5,85.13,18.48,66.65,40.69,49.51,127.64,0.0,0.12,193.19,178.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9752,0.21,3.76,33.4,177.83,6.62,109.51,19.48,64.07,45.13,49.64,121.22,0.0,0.08,197.1,166.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9753,0.23,3.7,35.91,172.85,5.27,103.04,24.42,84.85,42.92,47.82,123.56,0.0,0.1,186.63,176.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9754,0.24,3.77,30.71,179.97,7.26,108.16,18.75,89.36,42.24,49.63,121.85,0.0,0.1,187.67,171.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9755,0.24,3.58,38.39,172.15,6.32,105.82,22.85,81.17,32.87,49.64,125.29,0.0,0.09,197.5,134.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
9756,0.24,3.58,32.68,174.5,7.74,99.43,16.01,87.15,42.71,45.63,121.3,0.0,0.08,190.2,167.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9757,0.23,3.78,34.53,171.79,6.49,111.89,22.29,73.46,46.63,48.65,128.72,0.0,0.12,183.99,175.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9758,0.21,3.76,32.53,175.27,7.41,101.3,15.94,67.65,49.22,46.78,127.77,0.0,0.09,193.29,170.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9759,0.22,3.51,36.66,170.95,6.82,95.97,22.83,88.86,44.63,47.17,121.83,0.0,0.08,186.45,169.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9760,0.2,3.76,32.15,173.62,6.83,102.35,15.21,81.41,45.81,46.46,123.57,0.0,0.08,183.58,161.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9761,0.24,3.79,38.38,179.59,6.06,93.98,19.27,89.81,42.87,49.38,122.69,0.0,0.1,195.8,165.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9762,0.22,3.54,31.31,177.77,6.95,95.31,18.18,88.72,41.33,45.8,125.57,0.0,0.11,195.54,178.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9763,0.21,3.72,35.78,175.46,6.31,93.19,18.47,84.41,48.17,48.01,125.02,0.0,0.09,197.71,179.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9764,0.25,3.69,30.83,177.38,7.67,116.28,23.39,63.03,45.0,46.36,128.92,0.0,0.09,186.04,164.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9765,0.2,3.77,32.08,170.3,5.52,113.13,24.91,70.82,44.01,45.32,129.24,0.0,0.1,188.02,165.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9766,0.25,3.63,35.47,177.33,7.36,99.14,19.29,60.17,48.8,45.16,127.71,0.0,0.1,197.16,179.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9767,0.21,3.51,36.2,173.79,5.6,84.87,19.53,83.9,42.06,49.98,122.25,0.0,0.1,193.71,164.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9768,0.23,3.73,32.04,170.87,7.43,105.43,15.51,66.34,45.76,49.83,121.97,0.0,0.09,190.53,178.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9769,0.23,3.79,39.18,178.34,5.15,90.1,16.48,87.81,47.49,47.66,129.79,0.0,0.09,192.83,172.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9770,0.22,3.57,34.55,174.39,7.75,111.14,23.69,85.67,48.15,45.44,121.4,0.0,0.09,197.18,166.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9771,0.21,3.57,38.51,176.82,6.43,97.21,17.92,72.71,41.57,47.8,124.56,0.0,0.11,185.31,179.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9772,0.22,3.67,36.63,178.41,7.24,107.93,22.39,81.33,49.56,47.78,124.58,0.0,0.09,190.81,169.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9773,0.21,3.69,31.49,174.43,6.36,83.08,18.31,75.12,47.99,46.16,129.39,0.0,0.1,191.96,195.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,1
9774,0.21,3.56,35.81,173.46,5.86,111.29,20.65,72.32,45.01,47.04,122.49,0.0,0.11,187.71,171.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9775,0.24,3.75,32.11,170.39,6.9,80.66,16.75,86.54,45.73,47.96,128.76,0.0,0.1,186.57,176.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9776,0.23,3.66,31.13,173.98,7.46,104.53,22.3,79.74,49.06,49.78,121.22,0.0,0.1,192.26,166.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9777,0.25,3.63,31.17,176.26,5.24,87.91,19.73,64.64,42.8,48.45,121.65,0.0,0.09,183.59,172.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9778,0.23,3.64,36.89,174.77,7.93,93.39,24.83,61.95,46.84,47.27,128.22,0.0,0.11,196.0,161.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9779,0.2,3.72,35.36,177.42,7.72,88.85,21.58,84.41,40.95,47.31,133.14,0.0,0.1,188.0,175.17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1
9780,0.22,3.58,33.93,173.88,5.86,90.74,23.61,62.1,46.78,45.86,123.45,0.0,0.08,185.4,175.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9781,0.23,3.71,37.57,172.09,6.7,103.71,18.69,61.91,47.36,48.16,122.86,0.0,0.11,188.28,163.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9782,0.23,3.77,35.88,174.54,6.08,88.81,17.04,64.88,44.6,49.5,126.85,0.0,0.09,184.92,163.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9783,0.23,3.57,31.44,170.31,7.73,89.24,18.48,66.79,42.43,46.82,123.26,0.0,0.12,186.12,165.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9784,0.24,3.68,37.35,178.24,6.22,99.38,21.27,74.59,41.11,49.97,128.88,0.0,0.11,198.12,164.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9785,0.21,3.71,35.04,177.32,7.25,98.96,23.85,74.81,47.7,48.46,123.08,0.0,0.08,190.92,161.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9786,0.21,3.59,35.67,172.97,6.95,96.69,17.19,75.93,40.24,48.71,125.22,0.0,0.12,182.06,174.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9787,0.25,3.51,32.04,176.22,5.06,114.69,19.02,83.53,47.34,48.09,125.99,0.0,0.12,181.17,168.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9788,0.24,3.74,37.66,171.74,7.04,89.22,18.3,82.24,43.0,48.13,126.76,0.0,0.12,183.2,163.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9789,0.22,3.5,38.12,173.7,7.11,81.09,17.65,87.34,49.6,49.8,123.3,0.0,0.09,183.16,172.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9790,0.24,3.51,39.45,171.25,7.48,80.29,22.21,89.27,45.29,47.96,128.49,0.0,0.09,184.8,169.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9791,0.2,3.79,32.86,173.66,5.9,105.15,20.83,69.77,41.77,48.41,125.19,0.0,0.12,183.72,165.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9792,0.24,3.69,33.11,177.9,7.82,114.78,15.9,61.0,45.96,46.34,125.9,0.0,0.09,197.49,165.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9793,0.2,3.77,34.23,175.85,5.17,97.64,22.89,66.1,41.62,48.33,122.29,0.0,0.11,189.4,166.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9794,0.2,3.61,35.18,173.22,6.54,92.67,21.95,78.05,44.79,49.51,127.54,0.0,0.09,196.93,164.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9795,0.24,3.78,39.44,170.48,7.08,109.57,19.24,89.07,42.14,48.85,125.31,0.0,0.09,189.79,173.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9796,0.23,3.57,35.06,174.66,7.86,84.49,18.52,79.29,40.33,45.7,120.75,0.0,0.11,180.45,160.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9797,0.23,3.63,31.13,178.84,5.76,93.02,23.43,84.13,40.25,45.92,125.22,0.0,0.1,188.6,167.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9798,0.21,3.54,37.44,175.27,5.55,114.4,19.17,78.5,49.84,49.74,121.09,0.0,0.11,195.38,176.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9799,0.22,3.03,39.22,188.12,7.42,112.61,24.66,80.28,49.68,45.5,133.97,0.0,0.1,197.54,172.63,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,13,1
9800,0.23,3.55,34.38,174.39,5.54,103.25,21.52,72.96,42.08,45.54,120.62,0.0,0.1,197.81,162.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9801,0.23,3.6,37.82,178.24,5.45,116.63,18.13,68.42,44.52,49.82,123.02,0.0,0.1,189.96,161.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9802,0.21,3.71,35.77,176.88,5.8,110.25,18.04,64.64,44.75,46.2,129.06,0.0,0.12,191.46,160.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9803,0.21,3.51,35.06,176.07,7.63,90.51,19.64,67.5,41.59,48.02,120.17,0.0,0.1,198.04,160.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9804,0.22,3.54,39.77,171.51,7.54,104.17,18.19,62.04,46.91,46.15,127.9,0.0,0.08,195.58,178.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9805,0.2,3.68,36.35,173.24,5.3,109.72,17.27,84.21,40.28,45.17,129.33,0.0,0.1,185.03,174.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9806,0.27,3.53,34.21,176.53,5.16,111.89,20.5,71.57,44.16,49.99,120.23,0.0,0.08,194.47,171.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
9807,0.21,3.6,32.34,176.09,7.27,93.34,15.99,81.79,40.74,48.07,120.66,0.0,0.1,196.55,177.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9808,0.23,3.65,35.19,173.14,6.09,96.39,24.96,70.97,42.87,45.45,122.92,0.0,0.09,181.45,175.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9809,0.22,3.76,36.28,171.33,7.97,97.08,18.52,63.42,41.36,45.37,125.74,0.0,0.08,182.71,179.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9810,0.24,3.54,35.43,173.29,5.78,107.11,24.05,79.03,48.84,46.88,126.65,0.0,0.08,199.02,174.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9811,0.23,3.53,38.77,174.42,7.44,97.39,19.14,88.02,40.94,47.12,128.71,0.0,0.09,197.49,175.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9812,0.25,3.54,35.08,172.44,7.88,92.21,20.29,82.14,49.87,48.62,126.83,0.0,0.12,197.54,175.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9813,0.23,3.67,37.73,170.77,6.83,97.48,32.52,86.12,42.83,47.36,126.55,0.0,0.08,198.51,167.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1
9814,0.24,3.51,38.26,172.61,7.64,92.16,17.62,67.21,43.94,48.01,123.45,0.0,0.08,189.45,166.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9815,0.22,3.51,36.0,173.4,7.01,102.86,22.25,83.24,42.4,47.54,125.58,0.0,0.1,187.7,178.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9816,0.24,3.73,39.28,171.46,7.76,115.4,21.88,71.79,44.45,45.46,127.55,0.0,0.1,188.23,167.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9817,0.24,3.68,35.46,176.4,5.33,104.4,15.2,76.94,41.86,45.87,127.12,0.0,0.09,191.21,179.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9818,0.2,3.66,34.05,179.73,5.38,95.17,20.31,85.89,43.6,46.9,123.28,0.0,0.12,199.47,167.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9819,0.25,3.64,36.84,178.54,5.71,101.6,23.63,76.13,43.93,46.84,123.84,0.0,0.1,180.91,168.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9820,0.23,3.6,35.32,178.41,5.4,96.52,21.34,73.95,47.82,45.81,128.75,0.0,0.12,187.2,162.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9821,0.23,3.55,30.61,170.06,5.74,100.69,18.93,78.79,40.1,48.68,120.66,0.0,0.1,193.76,166.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9822,0.21,3.51,38.11,177.34,7.83,107.54,17.85,67.39,46.16,47.02,129.71,0.0,0.11,191.27,162.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9823,0.25,3.57,39.86,175.26,7.52,92.35,16.21,80.43,40.66,49.48,121.23,0.0,0.1,195.5,165.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9824,0.21,3.6,35.17,177.3,5.43,92.49,18.39,74.77,40.18,46.22,122.93,0.0,0.11,193.39,172.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9825,0.2,3.58,31.32,170.71,5.1,82.03,19.38,70.43,49.0,49.92,124.08,0.0,0.11,191.83,160.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9826,0.2,3.68,30.71,173.29,7.69,101.86,23.68,64.51,44.92,48.48,122.28,0.0,0.11,193.75,165.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9827,0.21,3.8,35.12,176.18,5.19,101.14,23.48,81.0,43.53,47.48,123.66,0.0,0.09,194.51,178.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9828,0.22,3.52,33.89,171.4,5.52,112.67,20.25,62.66,49.05,47.96,127.92,0.0,0.09,191.66,174.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9829,0.24,3.52,38.56,174.04,7.11,81.62,23.83,89.02,40.59,47.95,124.31,0.0,0.12,196.37,169.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9830,0.22,3.66,35.79,170.73,7.07,105.05,24.39,69.75,44.28,47.42,127.27,0.0,0.09,185.55,167.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9831,0.25,3.68,33.05,178.23,6.81,108.36,20.7,80.88,42.14,46.13,128.1,0.0,0.12,186.97,165.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9832,0.24,3.55,30.96,175.71,7.53,105.64,22.66,70.79,42.0,46.32,122.08,0.0,0.12,198.57,171.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9833,0.25,3.61,34.9,178.37,6.41,88.74,22.58,82.89,44.22,45.65,120.61,0.0,0.09,187.16,173.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9834,0.23,3.79,38.89,175.85,7.77,96.44,15.88,65.46,44.11,49.2,129.24,0.0,0.11,182.69,161.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9835,0.23,3.69,33.52,178.13,7.19,93.01,18.65,65.72,43.12,49.42,120.49,0.0,0.12,185.94,175.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9836,0.24,3.57,38.98,174.88,6.26,105.67,15.89,89.49,44.24,49.74,128.87,0.0,0.11,180.96,179.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9837,0.23,3.64,35.84,179.75,7.98,119.1,21.69,70.06,45.31,45.02,129.04,0.0,0.1,195.56,176.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9838,0.24,3.66,35.72,177.75,7.29,118.3,17.69,65.11,48.6,48.06,126.49,0.0,0.09,196.58,176.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9839,0.24,3.78,32.77,175.78,6.57,107.69,19.16,84.67,48.19,48.66,129.88,0.0,0.12,187.03,172.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9840,0.22,3.56,31.04,170.65,5.12,94.75,17.54,60.98,45.34,48.36,125.5,0.0,0.1,192.63,162.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9841,0.22,3.54,34.4,178.3,6.04,111.38,18.21,68.73,43.72,49.36,125.79,0.0,0.11,197.64,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9842,0.2,3.69,30.23,179.39,7.15,111.84,17.92,67.8,41.51,45.18,128.17,0.0,0.1,196.47,164.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9843,0.22,3.74,36.31,175.91,7.33,118.76,21.31,71.82,45.21,46.4,120.9,0.0,0.1,198.29,165.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9844,0.23,3.56,32.54,174.07,6.27,113.25,23.87,71.48,49.45,49.64,124.11,0.0,0.11,182.26,170.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9845,0.25,3.53,37.22,173.65,5.79,88.44,16.76,75.84,40.45,48.85,122.33,0.0,0.1,181.6,169.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9846,0.24,3.57,31.95,175.05,7.31,82.48,20.77,63.58,40.36,45.26,128.34,0.0,0.08,180.9,168.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9847,0.22,3.6,32.75,172.55,6.77,101.03,16.6,70.94,47.1,47.07,125.45,0.0,0.08,183.34,174.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9848,0.21,3.69,36.56,171.3,7.95,89.48,21.78,86.65,44.25,45.87,127.28,0.0,0.09,196.69,176.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9849,0.23,3.58,31.02,171.19,6.17,116.49,23.7,64.06,44.29,45.14,129.65,0.0,0.08,183.07,169.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9850,0.2,3.6,31.79,174.63,7.82,118.51,18.3,82.06,40.12,46.22,127.3,0.0,0.1,181.44,178.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9851,0.25,3.63,33.25,172.95,7.12,108.8,18.22,86.24,48.9,45.86,125.43,0.0,0.11,182.58,179.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9852,0.23,3.63,32.2,177.81,6.78,87.35,21.04,63.46,48.61,45.54,122.01,0.0,0.08,196.57,161.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9853,0.22,3.65,32.16,171.88,6.55,107.23,21.04,86.22,45.19,46.48,123.94,0.0,0.11,190.08,171.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9854,0.22,3.72,38.75,172.51,5.58,86.23,22.42,85.87,44.29,46.13,124.27,0.0,0.11,197.09,177.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9855,0.21,3.6,37.92,174.44,7.93,110.02,15.35,66.11,44.16,49.27,127.4,0.0,0.1,187.4,173.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9856,0.25,3.8,35.29,175.17,5.22,84.68,21.21,77.96,40.49,46.77,129.23,0.0,0.11,195.94,168.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9857,0.21,3.71,34.96,172.36,5.16,97.5,18.21,71.29,42.81,49.89,128.12,0.0,0.09,190.75,171.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9858,0.23,3.75,38.88,173.82,5.2,89.61,15.96,83.77,40.6,47.34,125.42,0.0,0.11,194.02,171.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
